OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,GAMECODE,GAME_ID,GAME_DATE
1146,Tony,Brothers,25  ,20141028/ORLNOP,0021400001,"TUESDAY, OCTOBER 28, 2014"
1168,David,Jones,36  ,20141028/ORLNOP,0021400001,"TUESDAY, OCTOBER 28, 2014"
203592,Dedric,Taylor,21  ,20141028/ORLNOP,0021400001,"TUESDAY, OCTOBER 28, 2014"
2001,Jason,Phillips,23  ,20141028/DALSAS,0021400002,"TUESDAY, OCTOBER 28, 2014"
2003,Pat,Fraher,26  ,20141028/DALSAS,0021400002,"TUESDAY, OCTOBER 28, 2014"
201637,Haywoode,Workman,66  ,20141028/DALSAS,0021400002,"TUESDAY, OCTOBER 28, 2014"
1204,Derek,Richardson,63  ,20141028/HOULAL,0021400003,"TUESDAY, OCTOBER 28, 2014"
2004,Courtney,Kirkland,61  ,20141028/HOULAL,0021400003,"TUESDAY, OCTOBER 28, 2014"
2534,Zach,Zarba,28  ,20141028/HOULAL,0021400003,"TUESDAY, OCTOBER 28, 2014"
1148,James,Capers,19  ,20141029/MILCHA,0021400004,"WEDNESDAY, OCTOBER 29, 2014"
2715,Eric,Lewis,42  ,20141029/MILCHA,0021400004,"WEDNESDAY, OCTOBER 29, 2014"
2532,Eli,Roe,44  ,20141029/MILCHA,0021400004,"WEDNESDAY, OCTOBER 29, 2014"
2530,Ed,Malloy,14  ,20141029/PHIIND,0021400005,"WEDNESDAY, OCTOBER 29, 2014"
201246,Kevin,Cutler,34  ,20141029/PHIIND,0021400005,"WEDNESDAY, OCTOBER 29, 2014"
1188,Leroy,Richardson,20  ,20141029/PHIIND,0021400005,"WEDNESDAY, OCTOBER 29, 2014"
1192,Bennett,Salvatore,15  ,20141029/BKNBOS,0021400006,"WEDNESDAY, OCTOBER 29, 2014"
201639,Josh,Tiven,58  ,20141029/BKNBOS,0021400006,"WEDNESDAY, OCTOBER 29, 2014"
202007,Nick,Buchert,54  ,20141029/BKNBOS,0021400006,"WEDNESDAY, OCTOBER 29, 2014"
1195,Derrick,Stafford,9   ,20141029/WASMIA,0021400007,"WEDNESDAY, OCTOBER 29, 2014"
1198,Scott,Wall,31  ,20141029/WASMIA,0021400007,"WEDNESDAY, OCTOBER 29, 2014"
202026,Karl,Lane,77  ,20141029/WASMIA,0021400007,"WEDNESDAY, OCTOBER 29, 2014"
1147,Mike,Callahan,24  ,20141029/ATLTOR,0021400008,"WEDNESDAY, OCTOBER 29, 2014"
2882,Sean,Wright,65  ,20141029/ATLTOR,0021400008,"WEDNESDAY, OCTOBER 29, 2014"
200832,Curtis,Blair,74  ,20141029/ATLTOR,0021400008,"WEDNESDAY, OCTOBER 29, 2014"
1162,Scott,Foster,48  ,20141029/MINMEM,0021400009,"WEDNESDAY, OCTOBER 29, 2014"
2005,Matt,Boland,18  ,20141029/MINMEM,0021400009,"WEDNESDAY, OCTOBER 29, 2014"
200834,Mark,Lindsay,29  ,20141029/MINMEM,0021400009,"WEDNESDAY, OCTOBER 29, 2014"
1153,Joe,Crawford,17  ,20141029/CHINYK,0021400010,"WEDNESDAY, OCTOBER 29, 2014"
2002,Derrick,Collins,11  ,20141029/CHINYK,0021400010,"WEDNESDAY, OCTOBER 29, 2014"
1151,Sean,Corbin,33  ,20141029/CHINYK,0021400010,"WEDNESDAY, OCTOBER 29, 2014"
2534,Zach,Zarba,28  ,20141029/DETDEN,0021400011,"WEDNESDAY, OCTOBER 29, 2014"
2004,Courtney,Kirkland,61  ,20141029/DETDEN,0021400011,"WEDNESDAY, OCTOBER 29, 2014"
202027,Tre,Maddox,73  ,20141029/DETDEN,0021400011,"WEDNESDAY, OCTOBER 29, 2014"
1176,Monty,McCutchen,13  ,20141029/HOUUTA,0021400012,"WEDNESDAY, OCTOBER 29, 2014"
1201,Leon,Wood,40  ,20141029/HOUUTA,0021400012,"WEDNESDAY, OCTOBER 29, 2014"
202058,James,Williams,60  ,20141029/HOUUTA,0021400012,"WEDNESDAY, OCTOBER 29, 2014"
1830,Marc,Davis,8   ,20141029/LALPHX,0021400013,"WEDNESDAY, OCTOBER 29, 2014"
1664,Gary,Zielinski,59  ,20141029/LALPHX,0021400013,"WEDNESDAY, OCTOBER 29, 2014"
2148,Mark,Ayotte,56  ,20141029/LALPHX,0021400013,"WEDNESDAY, OCTOBER 29, 2014"
1662,Bill,Kennedy,55  ,20141029/GSWSAC,0021400014,"WEDNESDAY, OCTOBER 29, 2014"
1363,Bennie,Adams,47  ,20141029/GSWSAC,0021400014,"WEDNESDAY, OCTOBER 29, 2014"
203593,Justin,Van Duyne,64  ,20141029/GSWSAC,0021400014,"WEDNESDAY, OCTOBER 29, 2014"
1164,Ron,Garretson,10  ,20141029/OKCPOR,0021400015,"WEDNESDAY, OCTOBER 29, 2014"
2529,Tony,Brown,6   ,20141029/OKCPOR,0021400015,"WEDNESDAY, OCTOBER 29, 2014"
202041,Kevin,Scott,79  ,20141029/OKCPOR,0021400015,"WEDNESDAY, OCTOBER 29, 2014"
1194,Bill,Spooner,22  ,20141030/WASORL,0021400016,"THURSDAY, OCTOBER 30, 2014"
2003,Pat,Fraher,26  ,20141030/WASORL,0021400016,"THURSDAY, OCTOBER 30, 2014"
202053,Scott,Twardoski,52  ,20141030/WASORL,0021400016,"THURSDAY, OCTOBER 30, 2014"
1152,Dan,Crawford,43  ,20141030/DETMIN,0021400017,"THURSDAY, OCTOBER 30, 2014"
1193,Michael,Smith,38  ,20141030/DETMIN,0021400017,"THURSDAY, OCTOBER 30, 2014"
203177,Lauren,Holtkamp,7   ,20141030/DETMIN,0021400017,"THURSDAY, OCTOBER 30, 2014"
1199,Tom,Washington,49  ,20141030/NYKCLE,0021400018,"THURSDAY, OCTOBER 30, 2014"
2714,David,Guthrie,16  ,20141030/NYKCLE,0021400018,"THURSDAY, OCTOBER 30, 2014"
200832,Curtis,Blair,74  ,20141030/NYKCLE,0021400018,"THURSDAY, OCTOBER 30, 2014"
1174,Ken,Mauer,41  ,20141030/UTADAL,0021400019,"THURSDAY, OCTOBER 30, 2014"
1168,David,Jones,36  ,20141030/UTADAL,0021400019,"THURSDAY, OCTOBER 30, 2014"
201638,Brent,Barnaky,70  ,20141030/UTADAL,0021400019,"THURSDAY, OCTOBER 30, 2014"
1830,Marc,Davis,8   ,20141030/OKCLAC,0021400020,"THURSDAY, OCTOBER 30, 2014"
101284,John,Goble,30  ,20141030/OKCLAC,0021400020,"THURSDAY, OCTOBER 30, 2014"
202058,James,Williams,60  ,20141030/OKCLAC,0021400020,"THURSDAY, OCTOBER 30, 2014"
1146,Tony,Brothers,25  ,20141031/MEMIND,0021400021,"FRIDAY, OCTOBER 31, 2014"
1151,Sean,Corbin,33  ,20141031/MEMIND,0021400021,"FRIDAY, OCTOBER 31, 2014"
201637,Haywoode,Workman,66  ,20141031/MEMIND,0021400021,"FRIDAY, OCTOBER 31, 2014"
1162,Scott,Foster,48  ,20141031/CLECHI,0021400022,"FRIDAY, OCTOBER 31, 2014"
2005,Matt,Boland,18  ,20141031/CLECHI,0021400022,"FRIDAY, OCTOBER 31, 2014"
1198,Scott,Wall,31  ,20141031/CLECHI,0021400022,"FRIDAY, OCTOBER 31, 2014"
1164,Ron,Garretson,10  ,20141031/PHIMIL,0021400023,"FRIDAY, OCTOBER 31, 2014"
101283,Brian,Forte,45  ,20141031/PHIMIL,0021400023,"FRIDAY, OCTOBER 31, 2014"
204055,Kipp,Kissinger,39  ,20141031/PHIMIL,0021400023,"FRIDAY, OCTOBER 31, 2014"
1176,Monty,McCutchen,13  ,20141031/SASPHX,0021400024,"FRIDAY, OCTOBER 31, 2014"
2529,Tony,Brown,6   ,20141031/SASPHX,0021400024,"FRIDAY, OCTOBER 31, 2014"
201245,Marat,Kogut,68  ,20141031/SASPHX,0021400024,"FRIDAY, OCTOBER 31, 2014"
2534,Zach,Zarba,28  ,20141031/PORSAC,0021400025,"FRIDAY, OCTOBER 31, 2014"
1201,Leon,Wood,40  ,20141031/PORSAC,0021400025,"FRIDAY, OCTOBER 31, 2014"
